Timestamp,IBEX SpotPrice (EUR/MWh),Consumption (kWh),ChargingPowerRegulation (kW),DischargingPowerRegulation (kW),EnergyLevel (kWh),PV Production (kWh),ActualSolarIrradiation (W/m^2),ActualTemperature (?)
28.10.2019 07:15,0.06395,46.064,180,0,85.827,2.314,247,16.87
28.10.2019 07:30,0.06395,43.634,180,0,85.827,2.074,246,16.77
28.10.2019 07:45,0.06395,43.093,180,0,85.827,1.89,248,16.68
28.10.2019 08:00,0.06396,47.118,180,0,85.827,1.702,263,16.61
28.10.2019 08:15,0.06396,46.502,180,0,85.827,1.407,263,16.58
28.10.2019 08:30,0.06396,47.273,180,0,85.626,1.141,258,16.56
28.10.2019 08:45,0.06396,48.436,180,0,85.626,0.922,247,16.57
28.10.2019 09:00,0.06905,47.734,110.5061224,0,85.626,0.495,242,16.6
28.10.2019 09:15,0.06905,48.1,180,0,85.626,0.31,215,16.61
28.10.2019 09:30,0.06905,48.85,180,0,85.626,0.274,180,16.55
28.10.2019 09:45,0.06905,48.052,115.207611,0,85.626,0.24,145,16.35
28.10.2019 10:00,0.06907,49.487,180,0,85.626,0.214,104,15.95
28.10.2019 10:15,0.06907,49.088,180,0,85.425,0.161,66,15.38
28.10.2019 10:30,0.06907,48.046,180,0,85.425,0.078,33,14.75
28.10.2019 10:45,0.06907,55.212,180,0,85.425,0.034,9,14.15
28.10.2019 11:00,0.09648,58.514,0,0,85.425,0.004,0,13.69
28.10.2019 11:15,0.09648,56.319,0,0,85.425,0,0,13.4
28.10.2019 11:30,0.09648,56.832,0,0,85.425,0,0,13.23
28.10.2019 11:45,0.09648,58.954,0,0,85.425,0,0,13.13
28.10.2019 12:00,0.11502,61.353,0,21.266,85.425,0,0,13.05
28.10.2019 12:15,0.11502,55.315,0,21.266,85.425,0,0,12.98
28.10.2019 12:30,0.11502,58.227,0,21.266,85.224,0,0,12.96
28.10.2019 12:45,0.11502,56.669,0,0,85.224,0,0,13.04
28.10.2019 13:00,0.11001,54.136,0,20.47808,85.224,0,0,13.25
28.10.2019 13:15,0.11001,55.603,0,20.47808,85.224,0,0,13.59
28.10.2019 13:30,0.11001,53.841,0,20.47808,85.224,0,0,13.95
28.10.2019 13:45,0.11001,54.907,0,20.47808,85.023,0,0,14.25
28.10.2019 14:00,0.09999,54.934,0,19.69016,85.023,0,0,14.4
28.10.2019 14:15,0.09999,56.283,0,19.69016,85.023,0,0,14.38
28.10.2019 14:30,0.09999,54.761,0,19.69016,85.023,0,0,14.2
28.10.2019 14:45,0.09999,54.514,0,19.69016,85.023,0,0,13.88
28.10.2019 15:00,0.07008,54.267,0,19.69016,84.018,0,0,13.45
28.10.2019 15:15,0.07008,53.159,0,15.75056,83.214,0,0,12.96
28.10.2019 15:30,0.07008,51.838,0,12.59888,83.214,0,0,12.46
28.10.2019 15:45,0.07008,50.725,0,0,83.214,0,0,12.03
28.10.2019 16:00,0.06396,49.959,0,0,83.214,0,0,11.71
28.10.2019 16:15,0.06396,47.861,0,0,83.214,0,0,11.53
28.10.2019 16:30,0.06396,47.413,0,0,83.013,0,0,11.43
28.10.2019 16:45,0.06396,48.082,0,0,83.013,0,0,11.36
28.10.2019 17:00,0.06394,48.377,0,0,83.013,0,0,11.28
28.10.2019 17:15,0.06394,48.115,0,0,83.013,0,0,11.18
28.10.2019 17:30,0.06394,48.427,0,0,83.013,0,0,11.07
28.10.2019 17:45,0.06394,47.817,0,0,83.013,0,0,10.99
28.10.2019 18:00,0.05016,47.288,0,0,83.013,0,0,10.95
28.10.2019 18:15,0.05016,46.363,0,0,83.013,0,0,10.95
28.10.2019 18:30,0.05016,48.43,0,0,83.013,0,0,10.96
28.10.2019 18:45,0.05016,47.363,0,0,83.013,0,0,10.95
28.10.2019 19:00,0.04107,47.809,0,0,83.013,0,0,10.9
28.10.2019 19:15,0.04107,47.931,0,0,82.812,0,0,10.79
28.10.2019 19:30,0.04107,46.848,0,0,82.812,0,0,10.68
28.10.2019 19:45,0.04107,47.219,0,0,82.812,0,0,10.59
28.10.2019 20:00,0.0409,47.492,0,0,82.812,0,0,12.25
28.10.2019 20:15,0.0409,46.73,0,0,82.812,0,0,12.05
28.10.2019 20:30,0.0409,48.158,0,0,82.812,0,0,11.87
28.10.2019 20:45,0.0409,46.972,0,0,82.611,0,0,11.73
28.10.2019 21:00,0.03806,46.249,180,0,82.611,0,0,11.65
28.10.2019 21:15,0.03806,46.528,180,0,82.611,0,0,11.63
28.10.2019 21:30,0.03806,45.994,126.6811839,0,82.611,0,0,11.66
28.10.2019 21:45,0.03806,47.31,180,0,82.611,0,0,11.71
28.10.2019 22:00,0.04093,46.937,180,0,82.611,0,0,11.78
28.10.2019 22:15,0.04093,48.302,180,0,82.611,0,0,11.85
28.10.2019 22:30,0.04093,47.401,180,0,82.611,0,0,11.92
28.10.2019 22:45,0.04093,46.992,180,0,82.611,0,0,11.97
28.10.2019 23:00,0.04255,47.366,180,0,82.611,0,0,12.01
28.10.2019 23:15,0.04255,47.412,180,0,82.611,0,0,12.03
28.10.2019 23:30,0.04255,47.157,180,0,82.41,0,0,12.02
28.10.2019 23:45,0.04255,48.008,180,0,82.41,0,0,11.98
29.10.2019 00:00,0.04604,46.16,180,0,82.41,0,0,11.92
29.10.2019 00:15,0.04604,54.354,180,0,82.41,0,0,11.84
29.10.2019 00:30,0.04604,55.684,180,0,82.41,0,0,11.8
29.10.2019 00:45,0.04604,51.95,180,0,82.209,0.034,9,11.84
29.10.2019 01:00,0.05017,53.982,0,0,82.209,0.124,36,12.01
29.10.2019 01:15,0.05017,55.309,0,0,82.209,0.207,62,12.29
29.10.2019 01:30,0.05017,53.797,0,0,82.209,0.28,89,12.66
29.10.2019 01:45,0.05017,54.265,0,0,82.209,0.382,116,13.07
29.10.2019 02:00,0.06647,51.919,0,0,82.209,0.457,143,13.48
29.10.2019 02:15,0.06647,51.525,0,0,82.008,0.538,169,13.89
29.10.2019 02:30,0.06647,54.725,0,0,82.008,0.673,196,14.28
29.10.2019 02:45,0.06647,56.637,0,0,82.008,0.853,225,14.66
29.10.2019 03:00,0.06649,61.051,0,0,82.008,1.067,266,15.03
29.10.2019 03:15,0.06649,55.363,0,0,82.008,1.484,300,15.39
29.10.2019 03:30,0.06649,53.689,0,0,82.008,1.881,334,15.73
29.10.2019 03:45,0.06649,53.649,0,0,82.008,2.359,365,16.03
29.10.2019 04:00,0.0665,52.065,0,0,82.008,2.712,400,16.3
29.10.2019 04:15,0.0665,50.376,0,0,82.008,2.963,423,16.52
29.10.2019 04:30,0.0665,51.565,0,0,82.008,3.127,441,16.7
29.10.2019 04:45,0.0665,47.925,0,0,82.008,3.265,451,16.86
29.10.2019 05:00,0.06556,47.688,0,0,81.807,3.217,443,16.99
29.10.2019 05:15,0.06556,46.059,0,0,81.807,3.56,443,17.12
29.10.2019 05:30,0.06556,46.448,0,0,81.807,3.263,442,17.25
29.10.2019 05:45,0.06556,46.889,0,0,81.807,2.974,443,17.39
29.10.2019 06:00,0.06647,46.83,0,0,81.807,3.026,447,17.56
29.10.2019 06:15,0.06647,47.685,0,0,81.606,2.943,448,17.75
29.10.2019 06:30,0.06647,48.981,0,0,81.606,2.953,447,17.95
29.10.2019 06:45,0.06647,50.971,0,0,81.606,2.647,443,18.14
29.10.2019 07:00,0.06954,50.023,0,0,81.606,2.517,443,18.31
29.10.2019 07:15,0.06954,49.929,0,0,81.606,2.142,432,18.44
29.10.2019 07:30,0.06954,46.967,0,0,81.606,1.6,414,18.52
29.10.2019 07:45,0.06954,47.004,0,0,81.606,1.803,391,18.56
29.10.2019 08:00,0.06955,53.573,0,0,81.606,1.936,358,18.53
29.10.2019 08:15,0.06955,53.942,0,0,81.606,1.616,327,18.44
29.10.2019 08:30,0.06955,49.715,0,0,81.606,1.565,294,18.28
29.10.2019 08:45,0.06955,50.729,0,0,81.606,1.195,261,18.04
29.10.2019 09:00,0.06958,34.759,0,0,81.405,0.664,232,17.72
29.10.2019 09:15,0.06958,84.076,0,0,63.114,0.577,197,17.32
29.10.2019 09:30,0.06958,73.553,68.92244898,0,90.45,0.434,162,16.86
29.10.2019 09:45,0.06958,54.844,0,0,107.334,0.149,127,16.34
29.10.2019 10:00,0.07793,54.47,0,95.30522692,107.334,0.157,92,15.77
29.10.2019 10:15,0.07793,56.751,0,95.30522692,107.133,0.095,61,15.18
29.10.2019 10:30,0.07793,48.742,0,95.12675271,107.133,0.062,34,14.6
29.10.2019 10:45,0.07793,48.915,0,95.12675271,106.329,0.019,11,14.08
29.10.2019 11:00,0.06652,50.894,0,94.41285588,106.128,0,0,13.64
29.10.2019 11:15,0.06652,49.829,0,8.796824123,106.128,0,0,13.31
29.10.2019 11:30,0.06652,48.477,0,94.23438167,106.128,0,0,13.08
29.10.2019 11:45,0.06652,53.958,0,94.23438167,106.128,0,0,12.93
29.10.2019 12:00,0.06648,57.654,0,0,106.128,0,0,12.86
29.10.2019 12:15,0.06648,56.242,0,0,105.123,0,0,12.86
29.10.2019 12:30,0.06648,59.878,0,0,105.123,0,0,12.9
29.10.2019 12:45,0.06648,56.176,0,0,105.123,0,0,12.98
29.10.2019 13:00,0.06648,55.533,0,0,104.922,0,0,13.05
29.10.2019 13:15,0.06648,55.748,0,0,104.922,0,0,13.14
29.10.2019 13:30,0.06648,55.166,0,0,104.922,0,0,13.24
29.10.2019 13:45,0.06648,56.492,0,0,104.922,0,0,13.38
29.10.2019 14:00,0.06651,55.066,0,93.16353642,104.922,0,0,13.57
29.10.2019 14:15,0.06651,55.746,0,4.530703577,104.721,0,0,13.79
29.10.2019 14:30,0.06651,57.996,0,92.98506222,104.721,0,0,13.97
29.10.2019 14:45,0.06651,57.026,0,92.98506222,104.721,0,0,14.08
29.10.2019 15:00,0.06141,56.497,0,92.98506222,104.721,0,0,14.04
29.10.2019 15:15,0.06141,54.451,0,92.98506222,104.52,0,0,13.87
29.10.2019 15:30,0.06141,54.097,0,92.80658801,104.52,0,0,13.63
29.10.2019 15:45,0.06141,50.157,0,92.80658801,104.52,0,0,13.39
29.10.2019 16:00,0.05592,48.95,0,0,104.52,0,0,13.21
29.10.2019 16:15,0.05592,46.816,0,0,104.52,0,0,13.12
29.10.2019 16:30,0.05592,46.016,0,0,104.319,0,0,13.09
29.10.2019 16:45,0.05592,47.993,0,0,104.319,0,0,13.08
29.10.2019 17:00,0.04507,45.37,0,0,104.319,0,0,13.06
29.10.2019 17:15,0.04507,46.151,0,0,104.118,0,0,13.02
29.10.2019 17:30,0.04507,46.359,0,0,104.118,0,0,12.97
29.10.2019 17:45,0.04507,46.828,0,0,104.118,0,0,12.92
29.10.2019 18:00,0.04453,45.357,0,0,104.118,0,0,12.88
29.10.2019 18:15,0.04453,46.028,0,0,104.118,0,0,12.85
29.10.2019 18:30,0.04453,49.385,0,0,103.917,0,0,12.82
29.10.2019 18:45,0.04453,47.786,0,0,103.917,0,0,12.78
29.10.2019 19:00,0.03495,46.103,0,0,103.917,0,0,12.71
29.10.2019 19:15,0.03495,45.948,0,0,103.917,0,0,12.64
29.10.2019 19:30,0.03495,43.431,0,0,103.917,0,0,12.58
29.10.2019 19:45,0.03495,46.424,0,0,103.917,0,0,12.57
29.10.2019 20:00,0.03209,47.049,0,0,103.716,0,0,13.78
29.10.2019 20:15,0.03209,47.728,0,0,103.716,0,0,13.64
29.10.2019 20:30,0.03209,46.353,0,0,103.716,0,0,13.53
29.10.2019 20:45,0.03209,47.114,0,0,103.515,0,0,13.46
29.10.2019 21:00,0.03065,44.375,0,0,103.515,0,0,13.45
29.10.2019 21:15,0.03065,44.625,0,0,103.515,0,0,13.48
29.10.2019 21:30,0.03065,48.145,0,0,103.515,0,0,13.52
29.10.2019 21:45,0.03065,47.318,0,0,103.515,0,0,13.52
29.10.2019 22:00,0.03012,49.678,0,0,103.515,0,0,13.43
29.10.2019 22:15,0.03012,50.576,0,0,103.314,0,0,13.24
29.10.2019 22:30,0.03012,48.767,0,0,103.314,0,0,12.99
29.10.2019 22:45,0.03012,48.278,0,0,103.314,0,0,12.71
29.10.2019 23:00,0.02997,47.342,180,0,103.314,0,0,12.43
29.10.2019 23:15,0.02997,47.229,180,0,103.113,0,0,12.16
29.10.2019 23:30,0.02997,48.859,180,0,103.113,0,0,11.91
29.10.2019 23:45,0.02997,49.85,180,0,103.113,0,0,11.65
30.10.2019 00:00,0.03357,48.019,180,0,102.108,0,0,11.4
30.10.2019 00:15,0.03357,49.585,180,0,102.108,0,0,11.16
30.10.2019 00:30,0.03357,54.802,180,0,102.108,0,0,10.93
30.10.2019 00:45,0.03357,53.526,180,0,102.108,0,2,10.73
30.10.2019 01:00,0.04598,57.9,0,0,101.907,0,3,10.55
30.10.2019 01:15,0.04598,59.617,0,0,101.907,0,7,10.4
30.10.2019 01:30,0.04598,55.803,0,0,101.907,0,12,10.29
30.10.2019 01:45,0.04598,54.582,0,0,101.907,0,19,10.23
30.10.2019 02:00,0.05957,57.265,0,0,101.907,0.022,32,10.21
30.10.2019 02:15,0.05957,54.641,0,0,101.907,0.027,43,10.24
30.10.2019 02:30,0.05957,54.251,0,0,100.902,0.046,54,10.28
30.10.2019 02:45,0.05957,56.742,0,0,100.902,0.06,65,10.32
30.10.2019 03:00,0.06087,55.958,0,0,100.902,0.069,72,10.33
30.10.2019 03:15,0.06087,57.709,0,0,100.701,0.098,79,10.32
30.10.2019 03:30,0.06087,63.522,0,0,100.701,0.142,85,10.3
30.10.2019 03:45,0.06087,60.924,0,0,100.701,0.186,89,10.28
30.10.2019 04:00,0.05393,59.23,0,0,100.701,0.232,90,10.28
30.10.2019 04:15,0.05393,57.875,0,0,100.701,0.232,93,10.3
30.10.2019 04:30,0.05393,59.159,0,0,100.5,0.279,98,10.34
30.10.2019 04:45,0.05393,56.764,0,0,100.5,0.192,103,10.41
30.10.2019 05:00,0.05002,57.831,0,0,100.5,0.182,114,10.5
30.10.2019 05:15,0.05002,56.449,0,0,100.5,0.2,121,10.61
30.10.2019 05:30,0.05002,59.031,0,0,100.5,0.187,127,10.72
30.10.2019 05:45,0.05002,59.968,0,0,100.299,0.19,132,10.83
30.10.2019 06:00,0.05017,59.179,0,0,100.299,0.266,133,10.93
30.10.2019 06:15,0.05017,58.265,0,0,100.299,0.24,135,11.01
30.10.2019 06:30,0.05017,58.737,0,0,100.098,0.156,137,11.08
30.10.2019 06:45,0.05017,59.988,0,0,100.098,0.145,139,11.15
30.10.2019 07:00,0.06085,56.31,0,0,100.098,0.124,143,11.24
30.10.2019 07:15,0.06085,56.49,0,0,100.098,0.109,142,11.35
30.10.2019 07:30,0.06085,58.953,0,0,99.897,0.083,138,11.5
30.10.2019 07:45,0.06085,61.858,0,0,99.897,0.112,133,11.7
30.10.2019 08:00,0.06392,66.049,0,0,99.897,0.171,126,11.96
30.10.2019 08:15,0.06392,64.113,0,0,99.897,0.167,116,12.25
30.10.2019 08:30,0.06392,61.569,0,0,99.897,0.12,104,12.52
30.10.2019 08:45,0.06392,54.899,0,0,99.897,0.1,91,12.7
30.10.2019 09:00,0.06393,62.134,0,0,99.696,0.052,75,12.74
30.10.2019 09:15,0.06393,64.767,0,0,99.696,0.045,63,12.62
30.10.2019 09:30,0.06393,66.287,0,0,99.696,0.037,52,12.42
30.10.2019 09:45,0.06393,63.305,0,0,99.696,0.034,41,12.17
30.10.2019 10:00,0.06393,61.013,0,0,99.495,0.025,32,11.94
30.10.2019 10:15,0.06393,61.522,0,0,99.495,0.002,23,11.75
30.10.2019 10:30,0.06393,61.216,0,0,99.495,0,14,11.6
30.10.2019 10:45,0.06393,61.509,0,0,99.495,0,5,11.47
30.10.2019 11:00,0.06501,63.646,0,0,99.495,0,0,11.36
30.10.2019 11:15,0.06501,61.161,0,0,99.495,0,0,11.28
30.10.2019 11:30,0.06501,62.248,0,0,99.495,0,0,11.2
30.10.2019 11:45,0.06501,65.732,0,0,99.495,0,0,11.15
30.10.2019 12:00,0.06699,67.79,0,76.4204,99.294,0,0,11.12
30.10.2019 12:15,0.06699,65.029,0,75.63248,99.294,0,0,11.09
30.10.2019 12:30,0.06699,62.933,0,75.63248,99.294,0,0,11.08
30.10.2019 12:45,0.06699,60.828,0,75.63248,99.294,0,0,11.08
30.10.2019 13:00,0.06698,59.324,0,75.63248,99.294,0,0,11.07
30.10.2019 13:15,0.06698,61.468,0,75.63248,99.294,0,0,11.06
30.10.2019 13:30,0.06698,58.389,0,75.63248,99.294,0,0,11.05
30.10.2019 13:45,0.06698,55.939,0,75.63248,99.093,0,0,11.05
30.10.2019 14:00,0.06395,58.851,0,74.84456,99.093,0,0,11.05
30.10.2019 14:15,0.06395,56.715,0,74.84456,99.093,0,0,11.05
30.10.2019 14:30,0.06395,56.501,0,74.84456,99.093,0,0,11.05
30.10.2019 14:45,0.06395,55.635,0,74.84456,98.892,0,0,11.05
30.10.2019 15:00,0.06394,53.825,0,74.05664,98.892,0,0,11.04
30.10.2019 15:15,0.06394,55.04,0,74.05664,98.892,0,0,11.01
30.10.2019 15:30,0.06394,53.955,0,74.05664,98.892,0,0,10.96
30.10.2019 15:45,0.06394,52.744,0,74.05664,98.892,0,0,10.89
30.10.2019 16:00,0.04509,48.981,0,0,98.892,0,0,10.79
30.10.2019 16:15,0.04509,47.36,0,0,98.892,0,0,10.69
30.10.2019 16:30,0.04509,47.027,0,0,98.892,0,0,10.59
30.10.2019 16:45,0.04509,49.173,0,0,98.892,0,0,10.51
30.10.2019 17:00,0.04189,46.895,0,0,98.691,0,0,10.48
30.10.2019 17:15,0.04189,46.926,0,0,98.691,0,0,10.5
30.10.2019 17:30,0.04189,48.339,0,0,98.691,0,0,10.56
30.10.2019 17:45,0.04189,46.373,0,0,98.691,0,0,10.63
30.10.2019 18:00,0.03372,46.202,0,0,98.691,0,0,10.71
30.10.2019 18:15,0.03372,45.427,0,0,98.691,0,0,10.78
30.10.2019 18:30,0.03372,46.47,0,0,98.691,0,0,10.84
30.10.2019 18:45,0.03372,45.872,0,0,98.691,0,0,10.88
30.10.2019 19:00,0.02254,46.43,0,0,98.691,0,0,10.89
30.10.2019 19:15,0.02254,46.374,0,0,98.49,0,0,10.87
30.10.2019 19:30,0.02254,45.618,0,0,98.49,0,0,10.83
30.10.2019 19:45,0.02254,45.534,0,0,98.49,0,0,10.8
30.10.2019 20:00,0.02252,46.642,0,0,98.49,0,0,11.52
30.10.2019 20:15,0.02252,46.802,0,0,98.49,0,0,11.49
30.10.2019 20:30,0.02252,49.01,0,0,98.49,0,0,11.45
30.10.2019 20:45,0.02252,49.111,0,0,98.49,0,0,11.4
30.10.2019 21:00,0.02251,46.435,0,0,98.289,0,0,11.32
30.10.2019 21:15,0.02251,47.72,0,0,98.289,0,0,11.22
30.10.2019 21:30,0.02251,46.377,0,0,98.289,0,0,11.11
30.10.2019 21:45,0.02251,46.443,0,0,98.289,0,0,11.01
30.10.2019 22:00,0.0225,46.082,58.82040816,0,98.289,0,0,10.92
30.10.2019 22:15,0.0225,46.965,180,0,98.088,0,0,10.84
30.10.2019 22:30,0.0225,47.317,180,0,98.088,0,0,10.74
30.10.2019 22:45,0.0225,40.056,180,0,98.088,0,0,10.6
30.10.2019 23:00,0.02251,37.806,59.64081633,0,98.088,0,0,10.39
30.10.2019 23:15,0.02251,37.411,180,0,98.088,0,0,10.09
30.10.2019 23:30,0.02251,37.949,180,0,98.088,0,0,9.74
30.10.2019 23:45,0.02251,57.456,180,0,98.088,0,0,9.35
31.10.2019 00:00,0.02254,49.662,180,0,98.088,0,0,8.95
31.10.2019 00:15,0.02254,62.694,180,0,97.887,0,0,8.55
31.10.2019 00:30,0.02254,62.559,180,0,97.887,0,0,8.2
31.10.2019 00:45,0.02254,62.632,180,0,97.887,0,2,7.92
31.10.2019 01:00,0.03653,57.676,0,0,97.887,0,4,7.74
31.10.2019 01:15,0.03653,57.615,0,0,97.887,0,6,7.67
31.10.2019 01:30,0.03653,55.613,0,0,97.887,0.006,8,7.69
31.10.2019 01:45,0.03653,55.515,0,0,97.887,0.03,10,7.76
31.10.2019 02:00,0.04498,53.683,0,0,97.887,0.079,12,7.86
31.10.2019 02:15,0.04498,57.294,0,0,96.882,0.134,14,7.97
31.10.2019 02:30,0.04498,64.514,0,0,96.882,0.13,17,8.06
31.10.2019 02:45,0.04498,70.658,0,0,96.882,0.16,20,8.1
31.10.2019 03:00,0.04608,74.691,0,0,95.877,0.164,25,8.08
31.10.2019 03:15,0.04608,76.519,0,0,95.877,0.185,29,7.99
31.10.2019 03:30,0.04608,75.786,0,0,95.877,0.194,34,7.88
31.10.2019 03:45,0.04608,73.442,0,0,95.877,0.179,39,7.78
31.10.2019 04:00,0.04521,81.382,0,0,95.877,0.207,42,7.74
31.10.2019 04:15,0.04521,91.649,0,0,101.706,0.298,47,7.74
31.10.2019 04:30,0.04521,54.766,0,0,114.771,0.302,53,7.75
31.10.2019 04:45,0.04521,84.813,0,0,89.646,0.257,60,7.74
31.10.2019 05:00,0.04427,94.355,0,0,84.018,0.249,74,7.65
31.10.2019 05:15,0.04427,72.579,0,0,85.224,0.251,80,7.49
31.10.2019 05:30,0.04427,87.184,0,0,69.546,0.283,84,7.31
31.10.2019 05:45,0.04427,85.04,42.66938776,0,69.546,0.339,85,7.13
31.10.2019 06:00,0.04326,82.154,42.66938776,0,69.546,0.511,81,7.01
31.10.2019 06:15,0.04326,82.928,42.66938776,0,69.546,0.474,77,6.96
31.10.2019 06:30,0.04326,83.332,42.66938776,0,69.546,0.453,71,6.94
31.10.2019 06:45,0.04326,82.633,42.66938776,0,69.345,0.401,65,6.95
31.10.2019 07:00,0.04424,83.374,43.48979592,0,69.345,0.269,54,6.96
31.10.2019 07:15,0.04424,92.88,43.48979592,0,69.345,0.303,49,6.96
31.10.2019 07:30,0.04424,92.676,43.48979592,0,69.345,0.249,45,6.95
31.10.2019 07:45,0.04424,94.33,43.48979592,0,69.345,0.164,43,6.93
31.10.2019 08:00,0.04491,91.069,43.48979592,0,69.345,0.213,45,6.89
31.10.2019 08:15,0.04491,92.565,43.48979592,0,69.345,0.239,44,6.85
31.10.2019 08:30,0.04491,92.98,43.48979592,0,69.345,0.257,43,6.81
31.10.2019 08:45,0.04491,99.377,43.48979592,0,69.345,0.142,42,6.78
31.10.2019 09:00,0.04605,101.895,43.48979592,0,69.345,0.1,43,6.77
31.10.2019 09:15,0.04605,101.018,43.48979592,0,69.144,0.123,38,6.78
31.10.2019 09:30,0.04605,99.477,44.31020408,0,69.144,0.057,31,6.79
31.10.2019 09:45,0.04605,100.742,44.31020408,0,69.144,0.048,23,6.81
31.10.2019 10:00,0.0476,103.276,44.31020408,0,69.144,0.053,14,6.82
31.10.2019 10:15,0.0476,104.855,44.31020408,0,69.144,0.021,7,6.81
31.10.2019 10:30,0.0476,104.632,44.31020408,0,68.943,0,2,6.8
31.10.2019 10:45,0.0476,104.781,45.13061224,0,68.943,0,0,6.79
31.10.2019 11:00,0.05728,104.429,45.13061224,0,68.943,0,0,6.77
31.10.2019 11:15,0.05728,105.864,0,0,68.943,0,0,6.76
31.10.2019 11:30,0.05728,102.46,45.13061224,0,68.943,0,0,6.76
31.10.2019 11:45,0.05728,104.319,45.13061224,0,68.943,0,0,6.76
31.10.2019 12:00,0.06435,106.241,45.13061224,0,68.943,0,0,6.77
31.10.2019 12:15,0.06435,106.836,45.13061224,0,68.943,0,0,6.79
31.10.2019 12:30,0.06435,110.326,45.13061224,0,68.943,0,0,6.81
31.10.2019 12:45,0.06435,102.086,45.13061224,0,68.943,0,0,6.85
31.10.2019 13:00,0.05987,105.437,45.13061224,0,68.742,0,0,6.9
31.10.2019 13:15,0.05987,102.928,45.95102041,0,68.742,0,0,6.95
31.10.2019 13:30,0.05987,95.807,45.95102041,0,68.742,0,0,7
31.10.2019 13:45,0.05987,94.562,45.95102041,0,68.742,0,0,7.04
31.10.2019 14:00,0.04769,93.94,45.95102041,0,68.742,0,0,7.05
31.10.2019 14:15,0.04769,96.559,0,0,68.742,0,0,7.05
31.10.2019 14:30,0.04769,96.711,45.95102041,0,68.541,0,0,7.04
31.10.2019 14:45,0.04769,92.973,46.77142857,0,68.541,0,0,7.05
31.10.2019 15:00,0.04198,90.826,46.77142857,0,66.33,0,0,7.09
31.10.2019 15:15,0.04198,94.557,55.79591837,0,62.511,0,0,7.16
31.10.2019 15:30,0.04198,91.987,71.38367347,0,62.511,0,0,7.23
31.10.2019 15:45,0.04198,92.395,71.38367347,0,62.511,0,0,7.28
31.10.2019 16:00,0.03602,90.921,71.38367347,0,62.511,0,0,7.27
31.10.2019 16:15,0.03602,89.115,71.38367347,0,62.511,0,0,7.22
31.10.2019 16:30,0.03602,88.971,71.38367347,0,62.31,0,0,7.15
31.10.2019 16:45,0.03602,87.939,72.20408163,0,62.31,0,0,7.1
31.10.2019 17:00,0.02497,88.488,72.20408163,0,62.31,0,0,7.1
31.10.2019 17:15,0.02497,86.483,72.20408163,0,62.31,0,0,7.14
31.10.2019 17:30,0.02497,84.939,72.20408163,0,62.109,0,0,7.22
31.10.2019 17:45,0.02497,86.344,73.0244898,0,62.109,0,0,7.3
31.10.2019 18:00,0.02992,88.902,73.0244898,0,62.109,0,0,7.37
31.10.2019 18:15,0.02992,86.893,73.0244898,0,62.109,0,0,7.41
31.10.2019 18:30,0.02992,85.73,73.0244898,0,62.109,0,0,7.42
31.10.2019 18:45,0.02992,85.736,73.0244898,0,61.908,0,0,7.39
31.10.2019 19:00,0.02392,84.715,73.84489796,0,61.908,0,0,7.34
31.10.2019 19:15,0.02392,84.694,73.84489796,0,61.908,0,0,7.27
31.10.2019 19:30,0.02392,86.684,73.84489796,0,61.908,0,0,7.19
31.10.2019 19:45,0.02392,84.134,73.84489796,0,61.908,0,0,7.11
31.10.2019 20:00,0.02304,82.754,0,0,61.908,0,0,6.99
31.10.2019 20:15,0.02304,83.055,73.84489796,0,61.908,0,0,6.95
31.10.2019 20:30,0.02304,83.061,73.84489796,0,61.908,0,0,6.9
31.10.2019 20:45,0.02304,84.563,73.84489796,0,61.908,0,0,6.83
31.10.2019 21:00,0.02254,83.625,73.84489796,0,61.707,0,0,6.76
31.10.2019 21:15,0.02254,83.034,0,0,61.707,0,0,6.67
31.10.2019 21:30,0.02254,82.748,74.66530612,0,61.707,0,0,6.57
31.10.2019 21:45,0.02254,81.008,74.66530612,0,61.707,0,0,6.46
31.10.2019 22:00,0.02254,82.474,133.4693878,0,61.707,0,0,6.35
31.10.2019 22:15,0.02254,83.179,180,0,61.707,0,0,6.24
31.10.2019 22:30,0.02254,81.826,180,0,61.707,0,0,6.14
31.10.2019 22:45,0.02254,84.005,180,0,61.707,0,0,6.04
31.10.2019 23:00,0.02255,83.327,180,0,61.707,0,0,5.96
31.10.2019 23:15,0.02255,83.326,180,0,60.099,0,0,5.89
31.10.2019 23:30,0.02255,82.233,180,0,59.898,0,0,5.82
31.10.2019 23:45,0.02255,83.032,180,0,59.898,0,0,5.74
